pool,pair_symbols,epoch_week,fee_tier_bps,fees_usd,volume_usd,tvl_usd,emissions_aero,aero_price,emissions_usd,fees_per_emission,profitable
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP/WETH,2025-W36,30.0,472.0199,157339.9779,324616.88,3315.937569,1.1383,3774.5308,0.1251,False
0xc172ace2c8ed86acdfdd5723d0118f16c00117dd,WETH/dockerzxbt,2025-W36,100.0,1731.1735,173117.3525,134321.62,3435.21162,1.1383,3910.3005,0.4427,False
0xd59858f403ab4246db7a29aedf0bfd7573d9b8e5,USDC/TOWER,2025-W36,30.0,296.764,98921.3215,140560.11,4427.784359,1.1383,5040.1457,0.0589,False
0xeda5c8f08e92e6983ae29ab2d5dc244342bf70c8,WETH/LAY,2025-W36,30.0,1071.753,357250.9932,151236.24,5331.287655,1.1383,6068.6033,0.1766,False
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,WETH/VELVET,2025-W36,30.0,1794.787,598262.3198,27920.01,4201.553328,1.1383,4782.627,0.3753,False
0xff0df9b15c29542fa5d7efe169452507b4d648c2,USDC/AVAIL.W,2025-W36,30.0,340.3902,113463.408,535657.41,151.626059,1.1383,172.5959,1.9722,True
0x3115267471ea743bfe311c3fcdcd1b52c584269b,USDC/PROS,2025-W36,30.0,0.0047,1.5786,21435.16,0.0,1.1383,0.0,,True
0xa4513d1f6bda04bd733462b58d1790514ddcf5de,WETH/Neiro,2025-W36,30.0,0.0001,0.0202,64560.24,0.0,1.1383,0.0,,True
0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,USDC/CARV,2025-W36,5.0,242.5764,485152.7607,598836.39,0.0,1.1383,0.0,,True
0x098a4de96305bafaea0c0ce07cf6456e2c64982a,WETH/HOME,2025-W37,30.0,4169.9361,1389978.7072,1243588.0,2860.525204,1.194263,3416.22,1.2206,True
0x0c40e7f5b43f6759060a3c4d2fb406dfecf03b57,USDC/TRUMP,2025-W37,5.0,10.9981,21996.2993,214710.7,282.200982,1.194263,337.0222,0.0326,False
0x0c5bf61d127cd801fe4f77f344321ff1f163bf17,WETH/XION,2025-W37,30.0,136.8243,45608.0996,45326.85,0.0,1.194263,0.0,,True
0x29af315b3bd7566005f14d81c582b59e1c632ffd,WETH/HYPER,2025-W37,30.0,545.6098,181869.9271,111931.52,709.861406,1.194263,847.7614,0.6436,False
0x30e8b965852ffb425aac5b265dd985ab43123c3d,WETH/JKL,2025-W37,30.0,25.2187,8406.2167,146809.36,14.565706,1.194263,17.3953,1.4497,True
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG/USDC,2025-W37,30.0,1286.4502,428816.7266,109921.37,1256.716069,1.194263,1500.8498,0.8571,False
0x46d710c35bdfb800a18a820712310048ef8b5256,WETH/KTA,2025-W37,30.0,55225.9616,18408653.853,3402071.32,66999.963842,1.194263,80015.5913,0.6902,False
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT/USDC,2025-W37,1.0,1191.2946,11912945.8999,551416.77,1242.306101,1.194263,1483.6405,0.803,False
0x4e962bb3889bf030368f56810a9c96b83cb3e778,USDC/cbBTC,2025-W37,5.0,187721.682,375443364.066,33313518.5,212754.882987,1.194263,254085.3277,0.7388,False
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,WETH/uSUI,2025-W37,30.0,8012.4508,2670816.9355,2996150.21,4428.107125,1.194263,5288.3254,1.5151,True
0x5e8961929dd762300ec192c85615502c3a516087,BIOS/USDC,2025-W37,5.0,5.0724,10144.8642,3317.98,11.013608,1.194263,13.1531,0.3856,False
0x87cd18069b6547a0e88b6155dd657e71779500ea,WETH/PRIME,2025-W37,30.0,743.1458,247715.2501,316516.57,938.501767,1.194263,1120.8181,0.663,False
0x8dd9751961621fcfc394d90969e5ae0c5babe147,USDC/USDC+,2025-W37,1.0,0.1793,1793.2634,36635.38,0.0,1.194263,0.0,,True
0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,oUSDT/WETH,2025-W37,5.0,6302.5211,12605042.2978,716735.51,11405.214354,1.194263,13620.8278,0.4627,False
0x98c7a2338336d2d354663246f64676009c7bda97,USDC/USDbC,2025-W37,1.0,202.7103,2027102.6848,689818.27,832.18484,1.194263,993.8477,0.204,False
0x9ea86aa9f7203da077371bb2f82ec555e6e22f81,WETH/noice,2025-W37,30.0,14987.5453,4995848.4293,230341.66,19089.673173,1.194263,22798.0942,0.6574,False
0xa6da283cf7d06b2279626e787c329d6acf7e2994,WETH/cbXRP,2025-W37,100.0,7054.9672,705496.7203,2421442.12,18745.028813,1.194263,22386.4981,0.3151,False
0xa7c2693022cfb693c198eaa743e9b54d7921588e,USDC/STAR,2025-W37,1.0,9.7486,97485.757,373333.18,1456.335382,1.194263,1739.2478,0.0056,False
0xb099c658e784b41ee435d48a8eb67e8f27285c93,WETH/B3,2025-W37,5.0,2340.9409,4681881.8128,2725975.63,5580.471803,1.194263,6664.5521,0.3513,False
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP/WETH,2025-W37,30.0,628.7052,209568.397,324685.09,1593.697206,1.194263,1903.2939,0.3303,False
0xc172ace2c8ed86acdfdd5723d0118f16c00117dd,WETH/dockerzxbt,2025-W37,100.0,1438.9204,143892.0421,133416.22,1541.396204,1.194263,1840.8328,0.7817,False
0xd59858f403ab4246db7a29aedf0bfd7573d9b8e5,USDC/TOWER,2025-W37,30.0,281.6022,93867.3873,137808.29,3715.128185,1.194263,4436.8409,0.0635,False
0xeda5c8f08e92e6983ae29ab2d5dc244342bf70c8,WETH/LAY,2025-W37,30.0,1019.1623,339720.7528,158771.37,2457.272341,1.194263,2934.6299,0.3473,False
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,WETH/VELVET,2025-W37,30.0,3509.0505,1169683.5073,34085.27,2252.666849,1.194263,2690.2771,1.3043,True
0xff0df9b15c29542fa5d7efe169452507b4d648c2,USDC/AVAIL.W,2025-W37,30.0,7603.64,2534546.67,618724.19,206.234793,1.194263,246.2986,30.8716,True
0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,USDC/CARV,2025-W37,5.0,9838.6582,19677316.4198,628754.72,0.0,1.194263,0.0,,True
0x3115267471ea743bfe311c3fcdcd1b52c584269b,USDC/PROS,2025-W37,30.0,0.0028,0.9396,264.57,0.0,1.194263,0.0,,True
0xa4513d1f6bda04bd733462b58d1790514ddcf5de,WETH/Neiro,2025-W37,30.0,0.0005,0.1744,67184.86,0.0,1.194263,0.0,,True
0x098a4de96305bafaea0c0ce07cf6456e2c64982a,WETH/HOME,2025-W38,30.0,2388.0413,796013.7539,1241473.72,1523.19975,1.264415,1925.9563,1.2399,True
0x0c40e7f5b43f6759060a3c4d2fb406dfecf03b57,USDC/TRUMP,2025-W38,5.0,16.985,33969.9511,211488.74,24.216456,1.264415,30.6196,0.5547,False
0x0c5bf61d127cd801fe4f77f344321ff1f163bf17,WETH/XION,2025-W38,30.0,28.4606,9486.8819,44301.12,0.0,1.264415,0.0,,True
0x29af315b3bd7566005f14d81c582b59e1c632ffd,WETH/HYPER,2025-W38,30.0,420.0633,140021.1166,111965.25,315.331722,1.264415,398.7101,1.0536,True
0x30e8b965852ffb425aac5b265dd985ab43123c3d,WETH/JKL,2025-W38,30.0,21.5,7166.6769,134470.25,13.73699,1.264415,17.3693,1.2378,True
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG/USDC,2025-W38,30.0,1866.2088,622069.594,481585.76,10084.220412,1.264415,12750.6375,0.1464,False
0x46d710c35bdfb800a18a820712310048ef8b5256,WETH/KTA,2025-W38,30.0,97022.5012,32340833.7464,3336844.26,50231.163531,1.264415,63513.0264,1.5276,True
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT/USDC,2025-W38,1.0,1218.0128,12180127.782,448761.26,537.508799,1.264415,679.6341,1.7922,True
0x4e962bb3889bf030368f56810a9c96b83cb3e778,USDC/cbBTC,2025-W38,5.0,159225.1447,318450289.4677,34255137.8,188294.888179,1.264415,238082.8428,0.6688,False
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,WETH/uSUI,2025-W38,30.0,9249.7622,3083254.077,2949373.84,2160.96289,1.264415,2732.3535,3.3853,True
0x5e8961929dd762300ec192c85615502c3a516087,BIOS/USDC,2025-W38,5.0,1.0412,2082.303,2657.43,0.0,1.264415,0.0,,True
0x87cd18069b6547a0e88b6155dd657e71779500ea,WETH/PRIME,2025-W38,30.0,562.9496,187649.8581,339365.6,445.000168,1.264415,562.6648,1.0005,True
0x8dd9751961621fcfc394d90969e5ae0c5babe147,USDC/USDC+,2025-W38,1.0,0.1257,1256.6182,36567.44,0.0,1.264415,0.0,,True
0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,oUSDT/WETH,2025-W38,5.0,6800.1729,13600345.8964,791795.52,11068.174571,1.264415,13994.7637,0.4859,False
0x98c7a2338336d2d354663246f64676009c7bda97,USDC/USDbC,2025-W38,1.0,116.054,1160540.0445,711780.76,790.84038,1.264415,999.9503,0.1161,False
0x9ea86aa9f7203da077371bb2f82ec555e6e22f81,WETH/noice,2025-W38,30.0,26950.5246,8983508.186,308799.56,24469.449663,1.264415,30939.5342,0.8711,False
0xa6da283cf7d06b2279626e787c329d6acf7e2994,WETH/cbXRP,2025-W38,100.0,8987.8348,898783.4755,2844942.63,18134.064229,1.264415,22928.9791,0.392,False
0xa7c2693022cfb693c198eaa743e9b54d7921588e,USDC/STAR,2025-W38,1.0,1.2041,12041.0892,323060.44,1394.064257,1.264415,1762.6755,0.0007,False
0xb099c658e784b41ee435d48a8eb67e8f27285c93,WETH/B3,2025-W38,5.0,2027.166,4054331.9094,2831202.49,3356.71508,1.264415,4244.2802,0.4776,False
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP/WETH,2025-W38,30.0,391.3667,130455.5538,297095.61,1035.108022,1.264415,1308.8059,0.299,False
0xc172ace2c8ed86acdfdd5723d0118f16c00117dd,WETH/dockerzxbt,2025-W38,100.0,1038.112,103811.2013,81004.85,890.248498,1.264415,1125.6434,0.9222,False
0xd59858f403ab4246db7a29aedf0bfd7573d9b8e5,USDC/TOWER,2025-W38,30.0,677.8949,225964.9565,123657.72,8813.312525,1.264415,11143.6828,0.0608,False
0xeda5c8f08e92e6983ae29ab2d5dc244342bf70c8,WETH/LAY,2025-W38,30.0,828.4635,276154.5069,136465.49,1930.349165,1.264415,2440.762,0.3394,False
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,WETH/VELVET,2025-W38,30.0,3101.4544,1033818.1411,52941.56,4240.861793,1.264415,5362.2084,0.5784,False
0xff0df9b15c29542fa5d7efe169452507b4d648c2,USDC/AVAIL.W,2025-W38,30.0,2505.655,835218.3358,667411.85,65.532888,1.264415,82.8608,30.2393,True
0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,USDC/CARV,2025-W38,5.0,6295.9855,12591970.989,635954.48,0.0,1.264415,0.0,,True
0x3115267471ea743bfe311c3fcdcd1b52c584269b,USDC/PROS,2025-W38,30.0,0.0139,4.6492,361.92,0.0,1.264415,0.0,,True
0x098a4de96305bafaea0c0ce07cf6456e2c64982a,WETH/HOME,2025-W39,30.0,3020.506,1006835.3272,1079849.44,1158.16692,1.067077,1235.8533,2.4441,True
0x0c40e7f5b43f6759060a3c4d2fb406dfecf03b57,USDC/TRUMP,2025-W39,5.0,2.2266,4453.2607,200242.81,54.507196,1.067077,58.1634,0.0383,False
0x0c5bf61d127cd801fe4f77f344321ff1f163bf17,WETH/XION,2025-W39,30.0,2.7529,917.624,33450.41,0.0,1.067077,0.0,,True
0x29af315b3bd7566005f14d81c582b59e1c632ffd,WETH/HYPER,2025-W39,30.0,628.9881,209662.6843,98011.14,318.806668,1.067077,340.1913,1.8489,True
0x30e8b965852ffb425aac5b265dd985ab43123c3d,WETH/JKL,2025-W39,30.0,40.7699,13589.9749,148860.61,21.834952,1.067077,23.2996,1.7498,True
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG/USDC,2025-W39,30.0,3156.5499,1052183.2955,599627.85,1192.301904,1.067077,1272.2779,2.481,True
0x46d710c35bdfb800a18a820712310048ef8b5256,WETH/KTA,2025-W39,30.0,83896.3727,27965457.5639,2676343.22,65442.019849,1.067077,69831.6747,1.2014,True
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT/USDC,2025-W39,1.0,1325.3294,13253294.476,353644.56,907.415862,1.067077,968.2826,1.3687,True
0x4e962bb3889bf030368f56810a9c96b83cb3e778,USDC/cbBTC,2025-W39,5.0,197750.2862,395500572.4931,36191346.94,171076.665808,1.067077,182551.9766,1.0833,True
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,WETH/uSUI,2025-W39,30.0,8621.4177,2873805.9009,2662785.24,3006.56258,1.067077,3208.2338,2.6873,True
0x5e8961929dd762300ec192c85615502c3a516087,BIOS/USDC,2025-W39,5.0,0.2346,469.1011,2339.61,0.0,1.067077,0.0,,True
0x87cd18069b6547a0e88b6155dd657e71779500ea,WETH/PRIME,2025-W39,30.0,797.3519,265783.967,295678.71,411.510397,1.067077,439.1133,1.8158,True
0x8dd9751961621fcfc394d90969e5ae0c5babe147,USDC/USDC+,2025-W39,1.0,0.2564,2563.9579,36571.5,0.0,1.067077,0.0,,True
0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,oUSDT/WETH,2025-W39,5.0,6232.5842,12465168.4519,802409.1,9281.798471,1.067077,9904.3937,0.6293,False
0x98c7a2338336d2d354663246f64676009c7bda97,USDC/USDbC,2025-W39,1.0,939.3721,9393720.9657,633186.67,761.04981,1.067077,812.0988,1.1567,True
0x9ea86aa9f7203da077371bb2f82ec555e6e22f81,WETH/noice,2025-W39,30.0,20605.0817,6868360.5769,390663.41,22151.003167,1.067077,23636.8262,0.8717,False
0xa4513d1f6bda04bd733462b58d1790514ddcf5de,WETH/Neiro,2025-W39,30.0,2.5113,837.0969,62664.86,0.0,1.067077,0.0,,True
0xa6da283cf7d06b2279626e787c329d6acf7e2994,WETH/cbXRP,2025-W39,100.0,10559.1996,1055919.9578,2802814.53,15926.124854,1.067077,16994.4016,0.6213,False
0xb099c658e784b41ee435d48a8eb67e8f27285c93,WETH/B3,2025-W39,5.0,2756.2781,5512556.1534,2555070.03,4599.82912,1.067077,4908.3719,0.5615,False
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP/WETH,2025-W39,30.0,291.9481,97316.0293,230559.02,1081.534898,1.067077,1154.081,0.253,False
0xc172ace2c8ed86acdfdd5723d0118f16c00117dd,WETH/dockerzxbt,2025-W39,100.0,352.4975,35249.7516,29079.81,374.065156,1.067077,399.1563,0.8831,False
0xd59858f403ab4246db7a29aedf0bfd7573d9b8e5,USDC/TOWER,2025-W39,30.0,443.5074,147835.8009,92435.9,6222.258297,1.067077,6639.6288,0.0668,False
0xeda5c8f08e92e6983ae29ab2d5dc244342bf70c8,WETH/LAY,2025-W39,30.0,450.8329,150277.6174,116873.7,549.117092,1.067077,585.9502,0.7694,False
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,WETH/VELVET,2025-W39,30.0,2525.9123,841970.7644,53669.0,3133.819628,1.067077,3344.0269,0.7554,False
0xff0df9b15c29542fa5d7efe169452507b4d648c2,USDC/AVAIL.W,2025-W39,30.0,1742.8945,580964.8464,598570.31,680.553307,1.067077,726.2028,2.4,True
0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,USDC/CARV,2025-W39,5.0,8948.2221,17896444.2518,601066.25,0.0,1.067077,0.0,,True
0x3115267471ea743bfe311c3fcdcd1b52c584269b,USDC/PROS,2025-W39,30.0,0.0361,12.0212,262.19,0.0,1.067077,0.0,,True
0xa7c2693022cfb693c198eaa743e9b54d7921588e,USDC/STAR,2025-W39,1.0,1.9052,19052.3612,315652.28,1340.659051,1.067077,1430.5864,0.0013,False
0xebd2eeab20cefa41c94343f506ac506bfc3f681e,WETH/WCT,2025-W39,5.0,0.1644,328.7473,1.68,0.0,1.067077,0.0,,True
0x098a4de96305bafaea0c0ce07cf6456e2c64982a,WETH/HOME,2025-W40,30.0,1391.2142,463738.0593,1078528.24,798.231397,1.100118,878.1487,1.5843,True
0x0c40e7f5b43f6759060a3c4d2fb406dfecf03b57,USDC/TRUMP,2025-W40,5.0,2.0679,4135.811,202053.07,34.808608,1.100118,38.2936,0.054,False
0x0c5bf61d127cd801fe4f77f344321ff1f163bf17,WETH/XION,2025-W40,30.0,0.0467,15.558,32406.19,0.0,1.100118,0.0,,True
0x29af315b3bd7566005f14d81c582b59e1c632ffd,WETH/HYPER,2025-W40,30.0,493.9842,164661.3953,102821.58,358.10884,1.100118,393.962,1.2539,True
0x30e8b965852ffb425aac5b265dd985ab43123c3d,WETH/JKL,2025-W40,30.0,36.3307,12110.2313,166223.17,34.369777,1.100118,37.8108,0.9609,False
0x3115267471ea743bfe311c3fcdcd1b52c584269b,USDC/PROS,2025-W40,30.0,0.0159,5.2996,239.9,0.0,1.100118,0.0,,True
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG/USDC,2025-W40,30.0,2612.2713,870757.0978,686081.5,2546.952633,1.100118,2801.9482,0.9323,False
0x46d710c35bdfb800a18a820712310048ef8b5256,WETH/KTA,2025-W40,30.0,52108.1711,17369390.358,2529717.1,81421.374687,1.100118,89573.1133,0.5817,False
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT/USDC,2025-W40,1.0,1114.6261,11146261.0026,319012.62,649.340148,1.100118,714.3507,1.5603,True
0x4e962bb3889bf030368f56810a9c96b83cb3e778,USDC/cbBTC,2025-W40,5.0,231170.5228,462341045.6332,31912498.52,163858.484475,1.100118,180263.655,1.2824,True
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,WETH/uSUI,2025-W40,30.0,8066.5544,2688851.4761,2861240.31,4045.889716,1.100118,4450.9558,1.8123,True
0x5e8961929dd762300ec192c85615502c3a516087,BIOS/USDC,2025-W40,5.0,1.0579,2115.711,2736.64,0.0,1.100118,0.0,,True
0x87cd18069b6547a0e88b6155dd657e71779500ea,WETH/PRIME,2025-W40,30.0,391.8043,130601.4346,293508.35,443.071108,1.100118,487.4305,0.8038,False
0x8dd9751961621fcfc394d90969e5ae0c5babe147,USDC/USDC+,2025-W40,1.0,0.1331,1331.2833,36550.45,0.0,1.100118,0.0,,True
0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,oUSDT/WETH,2025-W40,5.0,7153.491,14306982.037,733994.75,8917.807384,1.100118,9810.6397,0.7292,False
0x98c7a2338336d2d354663246f64676009c7bda97,USDC/USDbC,2025-W40,1.0,204.9714,2049713.7149,864448.07,2558.624208,1.100118,2814.7883,0.0728,False
0x9ea86aa9f7203da077371bb2f82ec555e6e22f81,WETH/noice,2025-W40,30.0,17189.4416,5729813.8635,462799.62,16461.601663,1.100118,18109.703,0.9492,False
0xa6da283cf7d06b2279626e787c329d6acf7e2994,WETH/cbXRP,2025-W40,100.0,9455.6562,945565.6155,3088816.37,15283.343006,1.100118,16813.4795,0.5624,False
0xa7c2693022cfb693c198eaa743e9b54d7921588e,USDC/STAR,2025-W40,1.0,0.8316,8316.1348,316165.27,1287.321908,1.100118,1416.2059,0.0006,False
0xb099c658e784b41ee435d48a8eb67e8f27285c93,WETH/B3,2025-W40,5.0,598.186,1196372.0417,2672216.49,3488.627601,1.100118,3837.9017,0.1559,False
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP/WETH,2025-W40,30.0,233.9028,77967.6071,235500.79,907.941096,1.100118,998.8423,0.2342,False
0xc172ace2c8ed86acdfdd5723d0118f16c00117dd,WETH/dockerzxbt,2025-W40,100.0,3746.5545,374655.4483,43357.75,638.818052,1.100118,702.7752,5.3311,True
0xd59858f403ab4246db7a29aedf0bfd7573d9b8e5,USDC/TOWER,2025-W40,30.0,550.1057,183368.5724,79831.94,1854.605895,1.100118,2040.2852,0.2696,False
0xebd2eeab20cefa41c94343f506ac506bfc3f681e,WETH/WCT,2025-W40,5.0,10.3412,20682.4945,116793.85,0.0,1.100118,0.0,,True
0xeda5c8f08e92e6983ae29ab2d5dc244342bf70c8,WETH/LAY,2025-W40,30.0,357.9746,119324.8701,120854.16,1061.643309,1.100118,1167.9328,0.3065,False
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,WETH/VELVET,2025-W40,30.0,891.0871,297029.0255,58612.86,2301.950768,1.100118,2532.4173,0.3519,False
0xff0df9b15c29542fa5d7efe169452507b4d648c2,USDC/AVAIL.W,2025-W40,30.0,822.047,274015.6521,589073.96,159.651448,1.100118,175.6354,4.6804,True
0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,USDC/CARV,2025-W40,5.0,4317.5754,8635150.7735,578876.48,0.0,1.100118,0.0,,True
0xa4513d1f6bda04bd733462b58d1790514ddcf5de,WETH/Neiro,2025-W40,30.0,4.7938,1597.9321,66174.94,188.508843,1.100118,207.382,0.0231,False
0x098a4de96305bafaea0c0ce07cf6456e2c64982a,WETH/HOME,2025-W41,30.0,3306.1541,1102051.3598,1021423.83,809.494152,1.026405,830.8686,3.9792,True
0x0c40e7f5b43f6759060a3c4d2fb406dfecf03b57,USDC/TRUMP,2025-W41,5.0,2.2141,4428.2494,194780.06,8.304839,1.026405,8.5241,0.2597,False
0x29af315b3bd7566005f14d81c582b59e1c632ffd,WETH/HYPER,2025-W41,30.0,694.3985,231466.1697,99671.45,464.479068,1.026405,476.7435,1.4565,True
0x30e8b965852ffb425aac5b265dd985ab43123c3d,WETH/JKL,2025-W41,30.0,67.6634,22554.4615,165830.86,19.384013,1.026405,19.8958,3.4009,True
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG/USDC,2025-W41,30.0,1693.6631,564554.3676,613703.81,2334.676528,1.026405,2396.3231,0.7068,False
0x46d710c35bdfb800a18a820712310048ef8b5256,WETH/KTA,2025-W41,30.0,35530.6395,11843546.5068,2276348.31,44845.319425,1.026405,46029.4489,0.7719,False
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT/USDC,2025-W41,1.0,958.0106,9580106.2151,325881.26,765.081333,1.026405,785.2831,1.22,True
0x4e962bb3889bf030368f56810a9c96b83cb3e778,USDC/cbBTC,2025-W41,5.0,383935.1302,767870260.4122,30748855.45,160612.514712,1.026405,164853.448,2.3289,True
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,WETH/uSUI,2025-W41,30.0,15589.337,5196445.6713,2783322.48,3630.973214,1.026405,3726.8482,4.183,True
0x5e8961929dd762300ec192c85615502c3a516087,BIOS/USDC,2025-W41,5.0,0.345,689.9509,2264.91,0.0,1.026405,0.0,,True
0x87cd18069b6547a0e88b6155dd657e71779500ea,WETH/PRIME,2025-W41,30.0,718.5034,239501.1456,265160.55,425.540734,1.026405,436.777,1.645,True
0x8dd9751961621fcfc394d90969e5ae0c5babe147,USDC/USDC+,2025-W41,1.0,0.3746,3745.5631,36559.71,0.0,1.026405,0.0,,True
0x93617b2909a7c207e4180de0e667ea80c9bdfe9e,oUSDT/WETH,2025-W41,5.0,6093.2997,12186599.4136,532348.88,8590.380151,1.026405,8817.207,0.6911,False
0x98c7a2338336d2d354663246f64676009c7bda97,USDC/USDbC,2025-W41,1.0,288.0644,2880643.8922,1098379.14,1408.498161,1.026405,1445.6892,0.1993,False
0x9ea86aa9f7203da077371bb2f82ec555e6e22f81,WETH/noice,2025-W41,30.0,37319.1065,12439702.1813,455482.95,11970.791298,1.026405,12286.877,3.0373,True
0xa4513d1f6bda04bd733462b58d1790514ddcf5de,WETH/Neiro,2025-W41,30.0,6.7284,2242.7884,62741.11,400.683425,1.026405,411.2634,0.0164,False
0xa6da283cf7d06b2279626e787c329d6acf7e2994,WETH/cbXRP,2025-W41,100.0,49137.5237,4913752.3744,2701465.06,21761.530607,1.026405,22336.1384,2.1999,True
0xa7c2693022cfb693c198eaa743e9b54d7921588e,USDC/STAR,2025-W41,1.0,1.8078,18078.0046,306956.92,1239.352361,1.026405,1272.0772,0.0014,False
0xb099c658e784b41ee435d48a8eb67e8f27285c93,WETH/B3,2025-W41,5.0,938.7658,1877531.5977,2441151.96,2372.834318,1.026405,2435.4884,0.3855,False
0xb0f400ded843b39370b059ad49acff6eb7365eef,EMP/WETH,2025-W41,30.0,608.7106,202903.5421,207168.02,642.027948,1.026405,658.9805,0.9237,False
0xc172ace2c8ed86acdfdd5723d0118f16c00117dd,WETH/dockerzxbt,2025-W41,100.0,1610.5719,161057.1914,50488.38,923.570131,1.026405,947.9568,1.699,True
0xd59858f403ab4246db7a29aedf0bfd7573d9b8e5,USDC/TOWER,2025-W41,30.0,631.3258,210441.9254,70465.01,651.48319,1.026405,668.6854,0.9441,False
0xebd2eeab20cefa41c94343f506ac506bfc3f681e,WETH/WCT,2025-W41,5.0,146.9303,293860.5097,245441.09,7184.215608,1.026405,7373.913,0.0199,False
0xeda5c8f08e92e6983ae29ab2d5dc244342bf70c8,WETH/LAY,2025-W41,30.0,331.203,110400.9851,112211.74,764.212326,1.026405,784.3912,0.4222,False
0xf579b16f9b1a4acc872d34a8141fbbd36c0ce10c,WETH/VELVET,2025-W41,30.0,1159.7856,386595.1958,57788.0,1092.339117,1.026405,1121.1821,1.0344,True
0xff0df9b15c29542fa5d7efe169452507b4d648c2,USDC/AVAIL.W,2025-W41,30.0,1380.6314,460210.4815,541352.36,124.168526,1.026405,127.4472,10.833,True
0xff862675c47b6a2c9072dcbe2f37a78a445c4f37,USDC/CARV,2025-W41,5.0,7937.3365,15874672.9922,550139.3,0.0,1.026405,0.0,,True
0x0c5bf61d127cd801fe4f77f344321ff1f163bf17,WETH/XION,2025-W41,30.0,0.0001,0.0337,22876.74,0.0,1.026405,0.0,,True
0x098a4de96305bafaea0c0ce07cf6456e2c64982a,WETH/HOME,2025-W42,30.0,2632.7418,877580.6123,1002619.17,439.550177,0.841818,370.0213,7.1151,True
0x0c40e7f5b43f6759060a3c4d2fb406dfecf03b57,USDC/TRUMP,2025-W42,5.0,1.5744,3148.869,182428.54,7.139686,0.841818,6.0103,0.262,False
0x0c5bf61d127cd801fe4f77f344321ff1f163bf17,WETH/XION,2025-W42,30.0,0.5956,198.5185,31052.07,0.0,0.841818,0.0,,True
0x29af315b3bd7566005f14d81c582b59e1c632ffd,WETH/HYPER,2025-W42,30.0,614.3605,204786.8468,90430.76,401.226661,0.841818,337.7599,1.8189,True
0x30e8b965852ffb425aac5b265dd985ab43123c3d,WETH/JKL,2025-W42,30.0,15.4387,5146.2259,149026.92,45.386213,0.841818,38.2069,0.4041,False
0x3115267471ea743bfe311c3fcdcd1b52c584269b,USDC/PROS,2025-W42,30.0,0.0097,3.2201,264.5,0.0,0.841818,0.0,,True
0x3f5e98c7ebff35056ab4346bccd722a537c1aefa,TIG/USDC,2025-W42,30.0,1891.7825,630594.164,622880.07,1327.406956,0.841818,1117.4353,1.693,True
0x46d710c35bdfb800a18a820712310048ef8b5256,WETH/KTA,2025-W42,30.0,25642.3873,8547462.4345,1827818.69,32758.953709,0.841818,27577.0837,0.9298,False
0x4858ba5a92a23de1b2dbb3509b01d0a9f0e0756a,oUSDT/USDC,2025-W42,1.0,476.7676,4767676.1341,318306.55,694.00321,0.841818,584.2245,0.8161,False
0x4e962bb3889bf030368f56810a9c96b83cb3e778,USDC/cbBTC,2025-W42,5.0,355403.3486,710806697.2225,29630862.59,157664.429821,0.841818,132724.7875,2.6777,True
0x5c45b0f48c326f79b56709d8f63ce2bee7697106,WETH/uSUI,2025-W42,30.0,7816.735,2605578.3218,2378021.38,4710.030248,0.841818,3964.9892,1.9714,True
0x5e8961929dd762300ec192c85615502c3a516087,BIOS/USDC,2025-W42,5.0,0.1962,392.3935,2232.31,0.0,0.841818,0.0,,True
